Local time,Open,High,Low,Close,Volume
25.10.2008 00:30:00.000 GMT+0330,0.62146,0.62146,0.62146,0.62146,0
26.10.2008 00:30:00.000 GMT+0330,0.62146,0.62146,0.62146,0.62146,0
27.10.2008 00:30:00.000 GMT+0330,0.61314,0.62430,0.60055,0.60100,69025.5005
28.10.2008 00:30:00.000 GMT+0330,0.60095,0.64430,0.60063,0.64105,160489.51649999997
29.10.2008 00:30:00.000 GMT+0330,0.64110,0.67945,0.63385,0.66696,194695.8775
30.10.2008 00:30:00.000 GMT+0330,0.66720,0.68910,0.66145,0.68210,222935.29350000003
31.10.2008 00:30:00.000 GMT+0330,0.68225,0.68225,0.65497,0.66725,142766.98410000003
01.11.2008 00:30:00.000 GMT+0330,0.66725,0.66793,0.66725,0.66793,0
02.11.2008 00:30:00.000 GMT+0330,0.66793,0.66793,0.66793,0.66793,0
03.11.2008 01:30:00.000 GMT+0330,0.66729,0.68600,0.66430,0.67620,217083.5116
04.11.2008 01:30:00.000 GMT+0330,0.67610,0.70130,0.66020,0.69860,162516.1897
05.11.2008 01:30:00.000 GMT+0330,0.69845,0.70110,0.68040,0.68115,269480.3096
06.11.2008 01:30:00.000 GMT+0330,0.68110,0.69000,0.66355,0.66540,171365.80079999997
07.11.2008 01:30:00.000 GMT+0330,0.66515,0.67857,0.65478,0.67326,132385.93980000002
08.11.2008 01:30:00.000 GMT+0330,0.67326,0.67326,0.67326,0.67326,0
09.11.2008 01:30:00.000 GMT+0330,0.67326,0.67326,0.67326,0.67326,0
10.11.2008 01:30:00.000 GMT+0330,0.68540,0.69827,0.66500,0.66940,89259.72689999998
11.11.2008 01:30:00.000 GMT+0330,0.66950,0.67540,0.64760,0.65670,84116.1533
12.11.2008 01:30:00.000 GMT+0330,0.65685,0.66630,0.63475,0.64010,96083.8522
13.11.2008 01:30:00.000 GMT+0330,0.64005,0.66800,0.63390,0.66620,152010.24240000002
14.11.2008 01:30:00.000 GMT+0330,0.66620,0.66920,0.64654,0.64777,158263.1811
15.11.2008 01:30:00.000 GMT+0330,0.64777,0.64777,0.64777,0.64777,0
16.11.2008 01:30:00.000 GMT+0330,0.64777,0.64777,0.64777,0.64777,0
17.11.2008 01:30:00.000 GMT+0330,0.63630,0.65940,0.63572,0.64845,209445.7065
18.11.2008 01:30:00.000 GMT+0330,0.64845,0.65765,0.64110,0.65202,138018.1848
19.11.2008 01:30:00.000 GMT+0330,0.65185,0.65940,0.63590,0.63630,225105.0082
20.11.2008 01:30:00.000 GMT+0330,0.63630,0.64140,0.60735,0.61020,146609.4292
21.11.2008 01:30:00.000 GMT+0330,0.61047,0.63270,0.60760,0.63146,161108.2103
22.11.2008 01:30:00.000 GMT+0330,0.63146,0.63146,0.63146,0.63146,0
23.11.2008 01:30:00.000 GMT+0330,0.63146,0.63146,0.63146,0.63146,0
24.11.2008 01:30:00.000 GMT+0330,0.63291,0.65390,0.62285,0.65385,168751.48289999997
25.11.2008 01:30:00.000 GMT+0330,0.65377,0.66135,0.63345,0.64932,211166.1967
26.11.2008 01:30:00.000 GMT+0330,0.64920,0.65510,0.64275,0.65191,163223.04739999998
27.11.2008 01:30:00.000 GMT+0330,0.65198,0.66030,0.64770,0.65645,102923.6315
28.11.2008 01:30:00.000 GMT+0330,0.65655,0.65961,0.64906,0.65420,126832.96920000004
29.11.2008 01:30:00.000 GMT+0330,0.65420,0.65420,0.65420,0.65420,0
30.11.2008 01:30:00.000 GMT+0330,0.65420,0.65420,0.65420,0.65420,0
01.12.2008 01:30:00.000 GMT+0330,0.65291,0.65373,0.63695,0.64000,131843.46339999998
02.12.2008 01:30:00.000 GMT+0330,0.63997,0.64910,0.63315,0.64250,194799.61889999997
03.12.2008 01:30:00.000 GMT+0330,0.64272,0.64875,0.63945,0.64875,157268.1906
04.12.2008 01:30:00.000 GMT+0330,0.64875,0.65355,0.63930,0.64420,197867.14929999996
05.12.2008 01:30:00.000 GMT+0330,0.64417,0.64853,0.62937,0.64600,167203.36980000001
06.12.2008 01:30:00.000 GMT+0330,0.64600,0.64600,0.64600,0.64600,0
07.12.2008 01:30:00.000 GMT+0330,0.64600,0.64600,0.64600,0.64600,0
08.12.2008 01:30:00.000 GMT+0330,0.64826,0.66910,0.64549,0.66425,189102.4069
09.12.2008 01:30:00.000 GMT+0330,0.66420,0.66550,0.64930,0.65850,231785.87380000006
10.12.2008 01:30:00.000 GMT+0330,0.65855,0.66400,0.65180,0.65550,150931.13120000003
11.12.2008 01:30:00.000 GMT+0330,0.65597,0.67990,0.65418,0.67150,143526.79239999998
12.12.2008 01:30:00.000 GMT+0330,0.67165,0.67322,0.64882,0.66364,143512.23070000001
13.12.2008 01:30:00.000 GMT+0330,0.66364,0.66364,0.66364,0.66364,0
14.12.2008 01:30:00.000 GMT+0330,0.66364,0.66364,0.66364,0.66364,0
15.12.2008 01:30:00.000 GMT+0330,0.66310,0.67450,0.66079,0.66845,134053.61299999998
16.12.2008 01:30:00.000 GMT+0330,0.66845,0.69850,0.66625,0.69395,146243.4915
17.12.2008 01:30:00.000 GMT+0330,0.69395,0.70505,0.68610,0.70370,162896.40039999998
18.12.2008 01:30:00.000 GMT+0330,0.70360,0.71365,0.67605,0.68635,126570.50269999997
19.12.2008 01:30:00.000 GMT+0330,0.68632,0.69258,0.67657,0.67974,104348.41370000003
20.12.2008 01:30:00.000 GMT+0330,0.67974,0.67974,0.67974,0.67974,0
21.12.2008 01:30:00.000 GMT+0330,0.67974,0.67974,0.67974,0.67974,0
22.12.2008 01:30:00.000 GMT+0330,0.68314,0.68925,0.67990,0.68365,97176.58160000002
23.12.2008 01:30:00.000 GMT+0330,0.68360,0.68500,0.67795,0.68010,62397.56170000002
24.12.2008 01:30:00.000 GMT+0330,0.68010,0.68375,0.67557,0.68255,57852.289300000004
25.12.2008 01:30:00.000 GMT+0330,0.68250,0.68330,0.68121,0.68233,73427.94
26.12.2008 01:30:00.000 GMT+0330,0.68243,0.68717,0.67978,0.68259,56842.1214
27.12.2008 01:30:00.000 GMT+0330,0.68259,0.68259,0.68259,0.68259,0
28.12.2008 01:30:00.000 GMT+0330,0.68259,0.68259,0.68259,0.68259,0
29.12.2008 01:30:00.000 GMT+0330,0.68572,0.69665,0.68303,0.68500,99715.9992
30.12.2008 01:30:00.000 GMT+0330,0.68480,0.69395,0.68463,0.69135,67334.68860000001
31.12.2008 01:30:00.000 GMT+0330,0.69115,0.71127,0.68500,0.70208,59622.094399999994
01.01.2009 01:30:00.000 GMT+0330,0.70212,0.70427,0.70212,0.70356,71066.2393
02.01.2009 01:30:00.000 GMT+0330,0.70358,0.71154,0.69170,0.71069,62906.316900000005
03.01.2009 01:30:00.000 GMT+0330,0.71069,0.71069,0.71069,0.71069,0
04.01.2009 01:30:00.000 GMT+0330,0.71069,0.71069,0.71069,0.71069,0
05.01.2009 01:30:00.000 GMT+0330,0.71130,0.72025,0.70615,0.71698,52060.27110000001
06.01.2009 01:30:00.000 GMT+0330,0.71695,0.72660,0.70310,0.72315,58100.67020000001
07.01.2009 01:30:00.000 GMT+0330,0.72305,0.72680,0.70915,0.71245,55745.729999999996
08.01.2009 01:30:00.000 GMT+0330,0.71245,0.71390,0.69565,0.71195,58727.7204
09.01.2009 01:30:00.000 GMT+0330,0.71195,0.71205,0.70155,0.70326,47326.0501
10.01.2009 01:30:00.000 GMT+0330,0.70326,0.70326,0.70326,0.70326,0
11.01.2009 01:30:00.000 GMT+0330,0.70326,0.70326,0.70326,0.70326,0
12.01.2009 01:30:00.000 GMT+0330,0.69893,0.70004,0.67850,0.68145,59075.1397
13.01.2009 01:30:00.000 GMT+0330,0.68145,0.68185,0.65740,0.66435,71246.03030000001
14.01.2009 01:30:00.000 GMT+0330,0.66435,0.68095,0.65788,0.66085,69255.86020000001
15.01.2009 01:30:00.000 GMT+0330,0.66080,0.66980,0.65355,0.66260,100070.46949999999
16.01.2009 01:30:00.000 GMT+0330,0.66255,0.67956,0.66250,0.67246,74517.4105
17.01.2009 01:30:00.000 GMT+0330,0.67246,0.67246,0.67246,0.67246,0
18.01.2009 01:30:00.000 GMT+0330,0.67246,0.67246,0.67246,0.67246,0
19.01.2009 01:30:00.000 GMT+0330,0.67622,0.68405,0.66635,0.66653,58117.6302
20.01.2009 01:30:00.000 GMT+0330,0.66648,0.66835,0.64692,0.65055,72941.37969999999
21.01.2009 01:30:00.000 GMT+0330,0.65055,0.66565,0.64540,0.66145,69989.6698
22.01.2009 01:30:00.000 GMT+0330,0.66160,0.66380,0.64898,0.65520,69258.6598
23.01.2009 01:30:00.000 GMT+0330,0.65510,0.65861,0.64180,0.65326,66309.13049999998
24.01.2009 01:30:00.000 GMT+0330,0.65326,0.65326,0.65326,0.65326,0
25.01.2009 01:30:00.000 GMT+0330,0.65326,0.65326,0.65326,0.65326,0
26.01.2009 01:30:00.000 GMT+0330,0.65547,0.66430,0.64935,0.65940,63014.83989999999
27.01.2009 01:30:00.000 GMT+0330,0.65947,0.67175,0.65708,0.66090,67959.16059999999
28.01.2009 01:30:00.000 GMT+0330,0.66100,0.67300,0.65930,0.66600,77608.81959999999
29.01.2009 01:30:00.000 GMT+0330,0.66585,0.66800,0.65150,0.65205,65385.76980000001
30.01.2009 01:30:00.000 GMT+0330,0.65210,0.65225,0.63439,0.63632,66279.0698
31.01.2009 01:30:00.000 GMT+0330,0.63632,0.63632,0.63632,0.63632,0
01.02.2009 01:30:00.000 GMT+0330,0.63632,0.63632,0.63632,0.63632,0
02.02.2009 01:30:00.000 GMT+0330,0.63598,0.63719,0.62475,0.63140,58361.890199999994
03.02.2009 01:30:00.000 GMT+0330,0.63155,0.65455,0.62935,0.65085,64333.0607
04.02.2009 01:30:00.000 GMT+0330,0.65078,0.65345,0.63535,0.64319,71014.7802
05.02.2009 01:30:00.000 GMT+0330,0.64326,0.65810,0.64010,0.65230,72618.6601
06.02.2009 01:30:00.000 GMT+0330,0.65230,0.68014,0.64749,0.67546,67682.55970000001
07.02.2009 01:30:00.000 GMT+0330,0.67546,0.67546,0.67546,0.67546,0
08.02.2009 01:30:00.000 GMT+0330,0.67546,0.67546,0.67546,0.67546,0
09.02.2009 01:30:00.000 GMT+0330,0.67350,0.68490,0.66275,0.67835,70611.9596
10.02.2009 01:30:00.000 GMT+0330,0.67840,0.67970,0.64835,0.65455,87092.05069999999
11.02.2009 01:30:00.000 GMT+0330,0.65458,0.66010,0.64805,0.65582,75321.4091
12.02.2009 01:30:00.000 GMT+0330,0.65578,0.66150,0.64305,0.65225,81907.34
13.02.2009 01:30:00.000 GMT+0330,0.65215,0.66406,0.65200,0.65583,69572.4897
14.02.2009 01:30:00.000 GMT+0330,0.65583,0.65583,0.65583,0.65583,0
15.02.2009 01:30:00.000 GMT+0330,0.65583,0.65583,0.65583,0.65583,0
16.02.2009 01:30:00.000 GMT+0330,0.65124,0.65380,0.64740,0.65000,46925.66949999999
17.02.2009 01:30:00.000 GMT+0330,0.64997,0.65310,0.63415,0.63475,76863.04950000001
18.02.2009 01:30:00.000 GMT+0330,0.63470,0.64305,0.63320,0.63685,76446.7703
19.02.2009 01:30:00.000 GMT+0330,0.63685,0.65220,0.63630,0.64350,72925.3198
20.02.2009 01:30:00.000 GMT+0330,0.64350,0.64979,0.63537,0.64485,75884.06989999997
21.02.2009 01:30:00.000 GMT+0330,0.64485,0.64485,0.64485,0.64485,0
22.02.2009 01:30:00.000 GMT+0330,0.64485,0.64485,0.64485,0.64485,0
23.02.2009 01:30:00.000 GMT+0330,0.64426,0.65470,0.64005,0.64150,76171.6101
24.02.2009 01:30:00.000 GMT+0330,0.64158,0.65255,0.63890,0.65105,73604.33009999999
25.02.2009 01:30:00.000 GMT+0330,0.65105,0.65540,0.64535,0.64675,81720.25070000002
26.02.2009 01:30:00.000 GMT+0330,0.64675,0.65520,0.64610,0.64725,66511.0294
27.02.2009 01:30:00.000 GMT+0330,0.64745,0.64810,0.63398,0.63836,76018.11069999999
28.02.2009 01:30:00.000 GMT+0330,0.63836,0.63836,0.63836,0.63836,0
01.03.2009 01:30:00.000 GMT+0330,0.63836,0.63836,0.63836,0.63836,0
02.03.2009 01:30:00.000 GMT+0330,0.63879,0.64001,0.62887,0.62970,78083.9104
03.03.2009 01:30:00.000 GMT+0330,0.62975,0.64630,0.62850,0.63765,80068.9007
04.03.2009 01:30:00.000 GMT+0330,0.63750,0.65260,0.62860,0.64940,77278.3991
05.03.2009 01:30:00.000 GMT+0330,0.64935,0.64950,0.63550,0.63795,78395.6
06.03.2009 01:30:00.000 GMT+0330,0.63795,0.64711,0.63681,0.64026,71947.8397
07.03.2009 01:30:00.000 GMT+0330,0.64026,0.64026,0.64026,0.64026,0
08.03.2009 01:30:00.000 GMT+0330,0.64026,0.64026,0.64026,0.64026,0
09.03.2009 00:30:00.000 GMT+0330,0.64040,0.64500,0.63050,0.63145,74375.39970000001
10.03.2009 00:30:00.000 GMT+0330,0.63150,0.64880,0.63050,0.64570,83762.68030000002
11.03.2009 00:30:00.000 GMT+0330,0.64570,0.65250,0.64000,0.65200,84613.50049999998
12.03.2009 00:30:00.000 GMT+0330,0.65195,0.65760,0.64120,0.65440,92049.02050000001
13.03.2009 00:30:00.000 GMT+0330,0.65440,0.66035,0.65100,0.65769,70962.00010000002
14.03.2009 00:30:00.000 GMT+0330,0.65769,0.65769,0.65769,0.65769,0
15.03.2009 00:30:00.000 GMT+0330,0.65769,0.65769,0.65769,0.65769,0
16.03.2009 00:30:00.000 GMT+0330,0.65519,0.66370,0.65235,0.65890,72981.37989999999
17.03.2009 00:30:00.000 GMT+0330,0.65900,0.66235,0.65665,0.66175,70221.6101
18.03.2009 00:30:00.000 GMT+0330,0.66165,0.68020,0.65645,0.67630,77719.19960000002
19.03.2009 00:30:00.000 GMT+0330,0.67625,0.69430,0.67230,0.68495,97002.03009999999
20.03.2009 00:30:00.000 GMT+0330,0.68498,0.69312,0.68448,0.68654,76376.6401
21.03.2009 00:30:00.000 GMT+0330,0.68654,0.68654,0.68654,0.68654,0
22.03.2009 01:30:00.000 GMT+0430,0.68654,0.68654,0.68654,0.68654,0
23.03.2009 01:30:00.000 GMT+0430,0.69045,0.70570,0.68654,0.70505,82966.75049999998
24.03.2009 01:30:00.000 GMT+0430,0.70500,0.70940,0.69317,0.69530,90390.4202
25.03.2009 01:30:00.000 GMT+0430,0.69530,0.70490,0.69030,0.69745,86075.1704
26.03.2009 01:30:00.000 GMT+0430,0.69750,0.70400,0.69625,0.70135,75716.5702
27.03.2009 01:30:00.000 GMT+0430,0.70130,0.70301,0.68656,0.69365,70342.15960000001
28.03.2009 01:30:00.000 GMT+0430,0.69365,0.69365,0.69365,0.69365,0
29.03.2009 01:30:00.000 GMT+0430,0.69365,0.69365,0.69365,0.69365,0
30.03.2009 01:30:00.000 GMT+0430,0.69002,0.69365,0.67690,0.68120,80561.95
31.03.2009 01:30:00.000 GMT+0430,0.68120,0.69690,0.67870,0.69100,81253.0708
01.04.2009 01:30:00.000 GMT+0430,0.69100,0.69960,0.68590,0.69900,86137.3498
02.04.2009 01:30:00.000 GMT+0430,0.69900,0.71980,0.69738,0.71500,93808.1199
03.04.2009 01:30:00.000 GMT+0430,0.71500,0.72285,0.70566,0.71470,82666.8601
04.04.2009 01:30:00.000 GMT+0430,0.71470,0.71470,0.71470,0.71470,0
05.04.2009 01:30:00.000 GMT+0430,0.71470,0.71470,0.71470,0.71470,0
06.04.2009 01:30:00.000 GMT+0430,0.71562,0.72090,0.70780,0.71391,76084.0797
07.04.2009 01:30:00.000 GMT+0430,0.71405,0.71690,0.70629,0.70753,64527.7705
08.04.2009 01:30:00.000 GMT+0430,0.70758,0.71275,0.70326,0.70963,62896.58959999999
09.04.2009 01:30:00.000 GMT+0430,0.70970,0.72053,0.70485,0.71836,51841.65509999999
10.04.2009 01:30:00.000 GMT+0430,0.71841,0.72098,0.71723,0.71901,5496.340000000001
11.04.2009 01:30:00.000 GMT+0430,0.71901,0.71901,0.71901,0.71901,0
12.04.2009 01:30:00.000 GMT+0430,0.71901,0.71901,0.71901,0.71901,0
13.04.2009 01:30:00.000 GMT+0430,0.72169,0.73269,0.71901,0.72879,30797.2599
14.04.2009 01:30:00.000 GMT+0430,0.72876,0.73030,0.71866,0.71897,55921.14050000001
15.04.2009 01:30:00.000 GMT+0430,0.71896,0.73136,0.71462,0.73136,68767.78029999998
16.04.2009 01:30:00.000 GMT+0430,0.73141,0.73151,0.71369,0.72031,61097.386
17.04.2009 01:30:00.000 GMT+0430,0.72032,0.72283,0.71661,0.72075,52776.12009999999
18.04.2009 01:30:00.000 GMT+0430,0.72075,0.72075,0.72075,0.72075,0
19.04.2009 01:30:00.000 GMT+0430,0.72075,0.72075,0.72075,0.72075,0
20.04.2009 01:30:00.000 GMT+0430,0.71642,0.72075,0.69523,0.70039,65220.2102
21.04.2009 01:30:00.000 GMT+0430,0.70035,0.71293,0.69755,0.70673,72429.71050000003
22.04.2009 01:30:00.000 GMT+0430,0.70678,0.71166,0.70020,0.70451,78723.341
23.04.2009 01:30:00.000 GMT+0430,0.70450,0.71549,0.70284,0.71184,78113.1801
24.04.2009 01:30:00.000 GMT+0430,0.71187,0.72382,0.71094,0.72239,54756.369999999995
25.04.2009 01:30:00.000 GMT+0430,0.72239,0.72239,0.72239,0.72239,0
26.04.2009 01:30:00.000 GMT+0430,0.72239,0.72239,0.72239,0.72239,0
27.04.2009 01:30:00.000 GMT+0430,0.71666,0.72239,0.70448,0.70595,63067.8105
28.04.2009 01:30:00.000 GMT+0430,0.70593,0.71166,0.69892,0.71056,66103.8897
29.04.2009 01:30:00.000 GMT+0430,0.71059,0.72996,0.70915,0.72777,84089.44009999999
30.04.2009 01:30:00.000 GMT+0430,0.72781,0.73836,0.72352,0.72751,95395.24999999999
01.05.2009 01:30:00.000 GMT+0430,0.72750,0.73459,0.72481,0.73006,54244.1806
02.05.2009 01:30:00.000 GMT+0430,0.73006,0.73006,0.73006,0.73006,0
03.05.2009 01:30:00.000 GMT+0430,0.73006,0.73006,0.73006,0.73006,0
04.05.2009 01:30:00.000 GMT+0430,0.73645,0.74266,0.73006,0.73961,52227.8597
05.05.2009 01:30:00.000 GMT+0430,0.73960,0.74788,0.73717,0.73931,84454.75959999998
06.05.2009 01:30:00.000 GMT+0430,0.73929,0.75019,0.73351,0.74711,78736.10930000003
07.05.2009 01:30:00.000 GMT+0430,0.74709,0.76166,0.74576,0.75355,94062.38950000002
08.05.2009 01:30:00.000 GMT+0430,0.75357,0.77078,0.75072,0.76787,63360.2703
09.05.2009 01:30:00.000 GMT+0430,0.76787,0.76787,0.76787,0.76787,0
10.05.2009 01:30:00.000 GMT+0430,0.76787,0.76787,0.76787,0.76787,0
11.05.2009 01:30:00.000 GMT+0430,0.76522,0.76993,0.75673,0.75908,77685.0503
12.05.2009 01:30:00.000 GMT+0430,0.75903,0.77034,0.75615,0.76828,90462.38949999999
13.05.2009 01:30:00.000 GMT+0430,0.76833,0.77036,0.75077,0.75451,102356.7901
14.05.2009 01:30:00.000 GMT+0430,0.75456,0.76171,0.74658,0.75858,100910.5809
15.05.2009 01:30:00.000 GMT+0430,0.75863,0.76016,0.74762,0.74959,80494.0999
16.05.2009 01:30:00.000 GMT+0430,0.74959,0.74959,0.74959,0.74959,0
17.05.2009 01:30:00.000 GMT+0430,0.74959,0.74959,0.74959,0.74959,0
18.05.2009 01:30:00.000 GMT+0430,0.74603,0.76674,0.74593,0.76334,70242.00039999999
19.05.2009 01:30:00.000 GMT+0430,0.76324,0.77836,0.76286,0.77118,85350.27089999999
20.05.2009 01:30:00.000 GMT+0430,0.77116,0.78091,0.76859,0.77254,89034.3515
21.05.2009 01:30:00.000 GMT+0430,0.77257,0.78134,0.76683,0.78111,88945.37989999999
22.05.2009 01:30:00.000 GMT+0430,0.78108,0.78673,0.77716,0.78386,72142.34949999998
23.05.2009 01:30:00.000 GMT+0430,0.78386,0.78386,0.78386,0.78386,0
24.05.2009 01:30:00.000 GMT+0430,0.78386,0.78386,0.78386,0.78386,0
25.05.2009 01:30:00.000 GMT+0430,0.77986,0.78386,0.77721,0.77875,21711.7999
26.05.2009 01:30:00.000 GMT+0430,0.77866,0.78869,0.77026,0.78521,83910.24999999997
27.05.2009 01:30:00.000 GMT+0430,0.78523,0.78906,0.77422,0.78004,83205.7196
28.05.2009 01:30:00.000 GMT+0430,0.77999,0.78684,0.77568,0.78553,97670.5007
29.05.2009 01:30:00.000 GMT+0430,0.78552,0.80124,0.78468,0.80069,78608.82059999999
30.05.2009 01:30:00.000 GMT+0430,0.80069,0.80069,0.80069,0.80069,0
31.05.2009 01:30:00.000 GMT+0430,0.80069,0.80069,0.80069,0.80069,0
01.06.2009 01:30:00.000 GMT+0430,0.80378,0.81531,0.80069,0.80764,73649.2901
02.06.2009 01:30:00.000 GMT+0430,0.80759,0.82305,0.80499,0.81856,87664.6802
03.06.2009 01:30:00.000 GMT+0430,0.81851,0.82632,0.79316,0.80281,85600.6292
04.06.2009 01:30:00.000 GMT+0430,0.80276,0.80901,0.78758,0.80246,77218.08039999998
05.06.2009 01:30:00.000 GMT+0430,0.80241,0.81231,0.79166,0.79317,59464.7597
06.06.2009 01:30:00.000 GMT+0430,0.79317,0.79317,0.79317,0.79317,0
07.06.2009 01:30:00.000 GMT+0430,0.79317,0.79317,0.79317,0.79317,0
08.06.2009 01:30:00.000 GMT+0430,0.79740,0.79852,0.78269,0.79141,65752.7104
09.06.2009 01:30:00.000 GMT+0430,0.79146,0.80431,0.78517,0.80159,68194.64970000002
10.06.2009 01:30:00.000 GMT+0430,0.80164,0.81346,0.79674,0.80556,68165.2511
11.06.2009 01:30:00.000 GMT+0430,0.80551,0.82376,0.80366,0.81742,68914.59999999999
12.06.2009 01:30:00.000 GMT+0430,0.81743,0.81856,0.80576,0.81326,65234.3294
13.06.2009 01:30:00.000 GMT+0430,0.81326,0.81326,0.81326,0.81326,0
14.06.2009 01:30:00.000 GMT+0430,0.81326,0.81326,0.81326,0.81326,0
15.06.2009 01:30:00.000 GMT+0430,0.80761,0.81326,0.79031,0.79096,58037.639500000005
16.06.2009 01:30:00.000 GMT+0430,0.79091,0.80681,0.78597,0.79159,74688.85040000001
17.06.2009 01:30:00.000 GMT+0430,0.79165,0.79966,0.78494,0.79551,77250.8903
18.06.2009 01:30:00.000 GMT+0430,0.79556,0.80536,0.79111,0.80164,59825.49010000001
19.06.2009 01:30:00.000 GMT+0430,0.80169,0.81179,0.79891,0.80540,46951.899699999994
20.06.2009 01:30:00.000 GMT+0430,0.80540,0.80540,0.80540,0.80540,0
21.06.2009 01:30:00.000 GMT+0430,0.80540,0.80540,0.80540,0.80540,0
22.06.2009 01:30:00.000 GMT+0430,0.80016,0.80540,0.78086,0.78298,61638.71020000001
23.06.2009 01:30:00.000 GMT+0430,0.78303,0.79786,0.77886,0.79491,75337.38939999999
24.06.2009 01:30:00.000 GMT+0430,0.79486,0.80546,0.79281,0.79961,66326.73969999999
25.06.2009 01:30:00.000 GMT+0430,0.79963,0.80351,0.79315,0.80211,114068.2704
26.06.2009 01:30:00.000 GMT+0430,0.80220,0.80870,0.80205,0.80723,92100.9595
27.06.2009 01:30:00.000 GMT+0430,0.80723,0.80723,0.80723,0.80723,0
28.06.2009 01:30:00.000 GMT+0430,0.80723,0.80723,0.80723,0.80723,0
29.06.2009 01:30:00.000 GMT+0430,0.80654,0.80970,0.79835,0.80815,85918.6298
30.06.2009 01:30:00.000 GMT+0430,0.80795,0.81550,0.80385,0.80625,107345.9895
01.07.2009 01:30:00.000 GMT+0430,0.80625,0.81076,0.80228,0.80704,60627.54
02.07.2009 01:30:00.000 GMT+0430,0.80719,0.80781,0.78994,0.79383,77014.331
03.07.2009 01:30:00.000 GMT+0430,0.79378,0.80066,0.79352,0.79747,30410.3053
04.07.2009 01:30:00.000 GMT+0430,0.79747,0.79747,0.79747,0.79747,0
05.07.2009 01:30:00.000 GMT+0430,0.79747,0.79747,0.79747,0.79747,0
06.07.2009 01:30:00.000 GMT+0430,0.79324,0.79801,0.78786,0.79621,49937.559899999986
07.07.2009 01:30:00.000 GMT+0430,0.79616,0.80376,0.78524,0.78659,60991.1104
08.07.2009 01:30:00.000 GMT+0430,0.78656,0.78906,0.77226,0.77899,66296.7199
09.07.2009 01:30:00.000 GMT+0430,0.77901,0.78611,0.77781,0.78368,52150.884699999995
10.07.2009 01:30:00.000 GMT+0430,0.78373,0.78383,0.77386,0.77840,65712.52990000001
11.07.2009 01:30:00.000 GMT+0430,0.77840,0.77840,0.77840,0.77840,0
12.07.2009 01:30:00.000 GMT+0430,0.77840,0.77840,0.77840,0.77840,0
13.07.2009 01:30:00.000 GMT+0430,0.77946,0.78456,0.77006,0.78271,65165.2797
14.07.2009 01:30:00.000 GMT+0430,0.78276,0.79483,0.78131,0.79425,64550.569999999985
15.07.2009 01:30:00.000 GMT+0430,0.79424,0.80569,0.79246,0.80149,59650.22989999999
16.07.2009 01:30:00.000 GMT+0430,0.80146,0.80716,0.79596,0.80191,56060.159999999996
17.07.2009 01:30:00.000 GMT+0430,0.80186,0.80356,0.79696,0.80161,52558.28979999999
18.07.2009 01:30:00.000 GMT+0430,0.80161,0.80161,0.80161,0.80161,0
19.07.2009 01:30:00.000 GMT+0430,0.80161,0.80161,0.80161,0.80161,0
20.07.2009 01:30:00.000 GMT+0430,0.80611,0.81798,0.80161,0.81271,48334.830200000004
21.07.2009 01:30:00.000 GMT+0430,0.81274,0.81926,0.80888,0.81444,55058.42909999999
22.07.2009 01:30:00.000 GMT+0430,0.81449,0.82136,0.80986,0.81691,53667.4699
23.07.2009 01:30:00.000 GMT+0430,0.81696,0.82226,0.81076,0.81331,49400.4461
24.07.2009 01:30:00.000 GMT+0430,0.81326,0.81886,0.81229,0.81671,43792.5003
25.07.2009 01:30:00.000 GMT+0430,0.81671,0.81671,0.81671,0.81671,0
26.07.2009 01:30:00.000 GMT+0430,0.81671,0.81671,0.81671,0.81671,0
27.07.2009 01:30:00.000 GMT+0430,0.81831,0.82589,0.81671,0.82121,47082.4499
28.07.2009 01:30:00.000 GMT+0430,0.82123,0.83374,0.81996,0.82696,60015.77009999999
29.07.2009 01:30:00.000 GMT+0430,0.82687,0.82781,0.81251,0.81806,60326.210300000006
30.07.2009 01:30:00.000 GMT+0430,0.81811,0.82866,0.81560,0.82701,54406.09999999999
31.07.2009 01:30:00.000 GMT+0430,0.82736,0.83654,0.82401,0.83629,50484.5095
01.08.2009 01:30:00.000 GMT+0430,0.83629,0.83629,0.83629,0.83629,0
02.08.2009 01:30:00.000 GMT+0430,0.83629,0.83629,0.83629,0.83629,0
03.08.2009 01:30:00.000 GMT+0430,0.83646,0.84426,0.83498,0.84411,53053.73
04.08.2009 01:30:00.000 GMT+0430,0.84406,0.84701,0.83846,0.84401,67107.32989999998
05.08.2009 01:30:00.000 GMT+0430,0.84397,0.84497,0.83609,0.84156,55448.58980000001
06.08.2009 01:30:00.000 GMT+0430,0.84161,0.84596,0.83681,0.83993,51501.25970000001
07.08.2009 01:30:00.000 GMT+0430,0.83988,0.84421,0.83446,0.83551,55363.27049999999
08.08.2009 01:30:00.000 GMT+0430,0.83551,0.83551,0.83551,0.83551,0
09.08.2009 01:30:00.000 GMT+0430,0.83551,0.83551,0.83551,0.83551,0
10.08.2009 01:30:00.000 GMT+0430,0.83894,0.84296,0.83306,0.83713,43683.42970000001
11.08.2009 01:30:00.000 GMT+0430,0.83716,0.83888,0.82752,0.82986,50329.3004
12.08.2009 01:30:00.000 GMT+0430,0.82966,0.83701,0.81796,0.83462,61072.4293
13.08.2009 01:30:00.000 GMT+0430,0.83465,0.84706,0.83329,0.84599,50292.1987
14.08.2009 01:30:00.000 GMT+0430,0.84605,0.84775,0.82746,0.83012,54827.789899999996
